tvil_hotel_id,room_name,room_id,free_rooms,all_rooms,room_capacity,price,url
1009170,"Семейный Комфорт 2+2:  Квартира, 4-местный, 1-комнатный",1009182,2,5,4,3500,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Семейный комфорт с диваном:  Квартира, 4-местный, 1-комнатный",1418839,1,0,4,3500,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Стандарт трехместный:  Номер, Стандарт, 3-местный, 1-комнатный",1418843,1,0,3,2500,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Стандарт четырехместный:  Номер, Стандарт, 4-местный, 1-комнатный",1418848,2,12,4,2500,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Семейный комфорт 2+1+1:  Квартира, 4-местный, 1-комнатный",1418864,1,0,4,3500,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Стандарт двухместный:  Номер, Стандарт, 2-местный",1945501,2,2,2,2500,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Семиместный стандарт:  Номер, Стандарт, 7-местный",2005843,1,0,7,5000,https://tvil.ru/city/irkutsk/hotels/1009170/
1490581,"Одноместный номер:  Номер, Эконом, 1-местный, 1-комнатный",1508160,,0,1,,https://tvil.ru/city/irkutsk/hotels/1490581/
1490581,"Одноместный номер с балконом:  Номер, Эконом, 1-местный, 1-комнатный",1508164,1,0,1,2700,https://tvil.ru/city/irkutsk/hotels/1490581/
1490581,"Двухместный номер:  Номер, Эконом, 2-местный, 1-комнатный",1508166,2,11,2,3000,https://tvil.ru/city/irkutsk/hotels/1490581/
1490581,"Двуспальный номер с балконом:  Номер, Эконом, 2-местный, 1-комнатный",1508172,1,0,2,3200,https://tvil.ru/city/irkutsk/hotels/1490581/
1490581,"Двуспальный номер повышенной комфортности:  Номер, Стандарт, 2-местный, 1-комнатный",1508180,2,2,2,3500,https://tvil.ru/city/irkutsk/hotels/1490581/
1490581,"Двуспальный номер:  Номер, Эконом, 2-местный, 1-комнатный",1508386,1,0,2,3000,https://tvil.ru/city/irkutsk/hotels/1490581/
1298063,"Одноместный стандарт:  Номер, Стандарт, 1-местный, 1-комнатный",1298112,1,0,1,6600,https://tvil.ru/city/irkutsk/hotels/1298063/
1298063,"Двухместный стандарт:  Номер, Стандарт, 2-местный, 1-комнатный",1298147,2,3,2,7400,https://tvil.ru/city/irkutsk/hotels/1298063/
1298063,"Семейный четырехместный номер:  Номер, Семейный, 4-местный, 1-комнатный",1298169,2,3,4,8800,https://tvil.ru/city/irkutsk/hotels/1298063/
1298063,"Полулюкс:  Номер, Полулюкс, 2-местный, 1-комнатный",1298183,,0,2,,https://tvil.ru/city/irkutsk/hotels/1298063/
1298063,"Полулюкс с ванной:  Номер, Полулюкс, 2-местный, 1-комнатный",1528239,,0,2,,https://tvil.ru/city/irkutsk/hotels/1298063/
1064267,"Токио:  Номер, Эконом, 1-местный, 1-комнатный",1064288,1,0,1,3000,https://tvil.ru/city/irkutsk/hotels/1064267/
1064267,"Париж:  Номер, Эконом, 1-местный",1064290,,0,1,,https://tvil.ru/city/irkutsk/hotels/1064267/
1064267,"Мадрид:  Номер, Стандарт, 2-местный, 1-комнатный",1064648,,0,2,,https://tvil.ru/city/irkutsk/hotels/1064267/
1064267,"Нью-Йорк:  Номер, Стандарт, 2-местный",1064729,,0,2,,https://tvil.ru/city/irkutsk/hotels/1064267/
1064267,"Барселона:  Номер, Стандарт, 2-местный",1064756,,0,2,,https://tvil.ru/city/irkutsk/hotels/1064267/
1064267,"Москва:  Номер, Стандарт, 3-местный, 1-комнатный",1064761,,0,3,,https://tvil.ru/city/irkutsk/hotels/1064267/
787596,"Полулюкс:  Номер, Полулюкс, 3-местный (2 основных + 1 доп), 1-комнатный",787660,2,3,3,7500,https://tvil.ru/city/irkutsk/hotels/787596/
787596,"Стандарт двухместный с 1 или 2 кроватями:  Номер, Стандарт, 3-местный (2 основных + 1 доп), 1-комнатный",787667,2,21,3,5950,https://tvil.ru/city/irkutsk/hotels/787596/
1372499,"Двухместный номер с двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1372575,2,10,2,12650,https://tvil.ru/city/huzhir/hotels/1372499/
1372499,"Двухместный номер с двумя кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1372606,2,26,2,12650,https://tvil.ru/city/huzhir/hotels/1372499/
1372499,"Номер "" Семейный"":  Номер, 4-местный",1756170,,0,4,,https://tvil.ru/city/huzhir/hotels/1372499/
1372499,"Номер повышенной категории с двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1870031,1,0,2,14950,https://tvil.ru/city/huzhir/hotels/1372499/
1372499,"Номер повышенной категории с раздельными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1870044,2,2,2,14950,https://tvil.ru/city/huzhir/hotels/1372499/
1277758,"Стандартный одноместный :  Номер, Стандарт, 1-местный, 1-комнатный",1277884,,0,1,,https://tvil.ru/city/baikalsk/hotels/1277758/
1277758,"Стандартный двухместный :  Номер, Стандарт, 3-местный (2 основных + 1 доп), 1-комнатный",1277942,2,53,3,5400,https://tvil.ru/city/baikalsk/hotels/1277758/
1277758,"Люкс:  Номер, Люкс, 3-местный (2 основных + 1 доп), 2-комнатный",1277982,1,0,3,9900,https://tvil.ru/city/baikalsk/hotels/1277758/
1000539,"1-местный номер :  Номер, Стандарт, 1-местный, 1-комнатный",1000540,2,12,1,5310,https://tvil.ru/city/listvyanka/hotels/1000539/
1000539,"Стандарт Улучшенный :  Номер, Стандарт, 2-местный, 1-комнатный",1000553,2,30,2,7470,https://tvil.ru/city/listvyanka/hotels/1000539/
1000539,"2-местный с 2 раздельными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1000584,2,16,2,5670,https://tvil.ru/city/listvyanka/hotels/1000539/
1000539,"Студия:  Номер, Сюит, 2-местный",1000601,1,0,2,10170,https://tvil.ru/city/listvyanka/hotels/1000539/
1000539,"Семейный :  Номер, 3-местный (2 основных + 1 доп)",1729517,1,0,3,15750,https://tvil.ru/city/listvyanka/hotels/1000539/
1487384,"Номер стандарт:  Номер, Стандарт, 3-местный (2 основных + 1 доп), 1-комнатный",1487423,2,30,3,5000,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Номер аппартамент:  Квартира, 4-местный (2 основных + 2 доп), 1-комнатный",1487494,2,5,4,9000,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Бунгало с верандой:  Дом, 4-местный (3 основных + 1 доп)",1487517,2,6,4,8500,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Бунгало с зоной кухни:  Дом, 4-местный (2 основных + 2 доп)",1487543,2,18,4,9500,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Номер студия:  Номер, Семейный, 4-местный (3 основных + 1 доп), 1-комнатный",1487567,2,8,4,6000,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1892012,"Двухместный улучшенный:  Номер, Полулюкс, 2-местный, 1-комнатный",1892013,2,2,2,5500,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Двухместный Стандартный номер:  Номер, Стандарт, 2-местный, 1-комнатный",1892032,2,4,2,4500,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Двухместный номер с видом на оз. Байкал:  Номер, Стандарт, 2-местный, 1-комнатный",2025314,2,6,2,5000,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Трехместный стандартный номер:  Номер, Стандарт, 3-местный, 1-комнатный",2025324,1,0,3,7000,https://tvil.ru/city/listvyanka/hotels/1892012/
1851647,"Двуспальная кровать:  Номер, Стандарт, 2-местный, 1-комнатный",1852426,1,0,2,5000,https://tvil.ru/city/cheremhovo/hotels/1851647/
1851647,"Односпальные кровати:  Номер, Стандарт, 2-местный, 1-комнатный",1852439,,0,2,,https://tvil.ru/city/cheremhovo/hotels/1851647/
1690094,"Стандарт плюс:  Номер, 1-местный, 1-комнатный",1690095,2,3,1,1700,https://tvil.ru/city/angarsk/hotels/1690094/
1690094,"Комфорт плюс:  Номер, 2-местный",1690099,1,0,2,3500,https://tvil.ru/city/angarsk/hotels/1690094/
1690094,"Люкс:  Номер, 2-местный, 1-комнатный",1690106,,0,2,,https://tvil.ru/city/angarsk/hotels/1690094/
1655828,"Стандарт двухместный:  Номер, Стандарт, 2-местный, 1-комнатный",1655829,2,4,2,4500,https://tvil.ru/city/irkutsk/hotels/1655828/
1655828,"Стандарт (twin) двухместный:  Номер, Стандарт, 2-местный, 1-комнатный",1998749,2,2,2,4500,https://tvil.ru/city/irkutsk/hotels/1655828/
895518,"Четырехместный номер:  Номер, Стандарт, 4-местный, 1-комнатный",895532,1,0,4,2675,https://tvil.ru/city/baikalsk/hotels/895518/
895518,"Трехместный номер с 3 раздельными кроватями:  Номер, Стандарт, 3-местный, 1-комнатный",895625,2,3,3,2675,https://tvil.ru/city/baikalsk/hotels/895518/
895518,"Двухместный с одной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",895633,2,3,2,5300,https://tvil.ru/city/baikalsk/hotels/895518/
895518,"Двухместный с раздельными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",895636,,0,2,,https://tvil.ru/city/baikalsk/hotels/895518/
895518,"стандарт шестиместный:  Номер, Стандарт, 6-местный, 1-комнатный",1624092,2,2,6,4250,https://tvil.ru/city/baikalsk/hotels/895518/
1609403,"Стандартный двухместный номер с одной двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1609404,1,0,2,3900,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Стандартный двухместный номер с двумя односпальными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1609407,2,3,2,3500,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Улучшенный двухместный номер с двумя односпальными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1609409,2,4,2,4200,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Стандарт премиум :  Номер, Люкс, 2-местный, 1-комнатный",1609411,1,0,2,6800,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Стандартный одноместный номер:  Номер, 1-местный",1609612,2,5,1,3200,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Улучшенный двухместный номер с одной двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1609617,1,0,2,4200,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Улучшенный одноместный номер:  Номер, Стандарт, 1-местный, 1-комнатный",1609619,,0,1,,https://tvil.ru/city/irkutsk/hotels/1609403/
1491765,"Номер ""Двухместный номер"":  Номер, Стандарт, 2-местный, 1-комнатный",1493545,2,8,2,4000,https://tvil.ru/city/irkutsk/hotels/1491765/
1491765,"Номер ""Одноместный номер"":  Номер, Стандарт, 1-местный, 1-комнатный",1493554,1,0,1,3500,https://tvil.ru/city/irkutsk/hotels/1491765/
1491765,"Номер ""Двухместный номер 1 кровать"" :  Номер, Стандарт, 2-местный, 1-комнатный",1510150,2,3,2,4000,https://tvil.ru/city/irkutsk/hotels/1491765/
1390225,"Стандартный трехместный номер:  Номер, Стандарт, 3-местный, 1-комнатный",1489569,,0,3,,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Стандартный четырехместный номер:  Номер, Стандарт, 4-местный, 1-комнатный",1489579,,0,4,,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Двухместный номер с 1 кроватью и общей ванной комнатой:  Номер, Стандарт, 2-местный, 1-комнатный",1489673,1,0,2,2400,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Трехместный номер с общей ванной комнатой:  Номер, Стандарт, 3-местный, 1-комнатный",1489684,1,0,3,3600,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Кровать в общем 6-местном номере для мужчин и женщин:  Койко-место, 1-местный",1489697,2,6,1,800,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Семейный номер с общей ванной комнатой:  Номер, Семейный, 3-местный, 1-комнатный",1489706,,0,3,,https://tvil.ru/city/irkutsk/hotels/1390225/
1462849,"Номер первой категории Стандарт Одноместный:  Номер, Стандарт, 1-местный, 1-комнатный",1462854,,0,1,,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Стандарт Улучшенный Одноместный:  Номер, Стандарт, 2-местный (1 основной + 1 доп), 1-комнатный",1474551,,0,2,,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории  2х местный Стандарт:  Номер, Стандарт, 2-местный, 1-комнатный",1474574,1,0,2,7200,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Стандарт:  Номер, Стандарт, 2-местный, 1-комнатный",1474576,2,3,2,7200,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Семейный Улучшенный:  Номер, Семейный, 4-местный (2 основных + 2 доп), 1-комнатный",1474579,1,0,4,8200,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Стандарт Улучшенный:  Номер, Стандарт, 4-местный (2 основных + 2 доп), 1-комнатный",1474586,,0,4,,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Стандарт- улучшенный с двуспальной кроватью:  Номер, Стандарт, 4-местный (2 основных + 2 доп), 1-комнатный",1474588,2,4,4,8200,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Джуниор Сюит Семейный 1 комнатный:  Номер, Семейный, 4-местный (2 основных + 2 доп), 1-комнатный",1848889,1,0,4,10800,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Джуниор Сюит Семейный 2 комнатный:  Номер, Семейный, 5-местный (3 основных + 2 доп), 2-комнатный",1848900,1,0,5,10800,https://tvil.ru/city/irkutsk/hotels/1462849/
1343236,"Улучшенный номер (Superior Double/Twin Room) :  Номер, 3-местный (2 основных + 1 доп), 1-комнатный",1343246,2,2,3,5100,https://tvil.ru/city/irkutsk/hotels/1343236/
1343236,"Стандарт двухместный:  Номер, Стандарт, 2-местный, 1-комнатный",1343257,1,0,2,4900,https://tvil.ru/city/irkutsk/hotels/1343236/
1343236,"Стандарт одноместный (Double Room) :  Номер, Стандарт, 1-местный, 1-комнатный",1343266,2,6,1,4500,https://tvil.ru/city/irkutsk/hotels/1343236/
1314294,"Делюкс - с 1 большой кроватью :  Номер, Стандарт, 2-местный, 1-комнатный",1314310,2,5,2,4500,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Делюкс - с 2 кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1447146,,0,2,,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Люкс - с 1 спальней :  Номер, Люкс, 2-местный, 2-комнатный",1447177,1,0,2,7000,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Люкс:  Номер, Люкс, 2-местный, 1-комнатный",1447213,1,0,2,6000,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Стандарт 2-х местный с 1 большой кроватью :  Номер, Стандарт, 2-местный, 1-комнатный",1447260,,0,2,,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Стандарт 2-х местный с двумя отдельными кроватями :  Номер, Стандарт, 2-местный, 1-комнатный",1447367,2,5,2,6000,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Полулюкс:  Номер, Полулюкс, 2-местный, 1-комнатный",1447373,1,0,2,5500,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Семейный номер:  Номер, Семейный, 4-местный, 2-комнатный",1447393,2,2,4,6000,https://tvil.ru/city/angarsk/hotels/1314294/
1382100,"Двухместный номер Double:  Номер, Стандарт, 2-местный, 1-комнатный",1382185,1,0,2,3400,https://tvil.ru/city/irkutsk/hotels/1382100/
1382100,"Двухместный номер Twin:  Номер, Стандарт, 2-местный, 1-комнатный",1382204,2,8,2,3400,https://tvil.ru/city/irkutsk/hotels/1382100/
1367731,"Двухместный стандартный номер с большой кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1367733,,0,2,,https://tvil.ru/city/irkutsk/hotels/1367731/
1367731,"Двухместный стандартный номер с 2 кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1367758,2,9,2,2900,https://tvil.ru/city/irkutsk/hotels/1367731/
1367731,"Трёхместный стандартный номер:  Номер, Стандарт, 3-местный, 1-комнатный",1367777,1,0,3,3400,https://tvil.ru/city/irkutsk/hotels/1367731/
1367731,"Апартаменты:  Квартира, 2-местный, 2-комнатный",1373656,,0,2,,https://tvil.ru/city/irkutsk/hotels/1367731/
424345,"Стандарт (Double):  Номер, Стандарт, 2-местный, 1-комнатный",434202,,0,2,,https://tvil.ru/city/irkutsk/hotels/424345/
424345,"Стандарт (Twin):  Номер, Стандарт, 2-местный, 1-комнатный",434206,,0,2,,https://tvil.ru/city/irkutsk/hotels/424345/
424345,"Улучшенный :  Номер, Полулюкс, 2-местный, 1-комнатный",894629,2,2,2,5500,https://tvil.ru/city/irkutsk/hotels/424345/
1276636,"Люкс:  Номер, Люкс, 3-местный (2 основных + 1 доп), 2-комнатный",1276748,2,4,3,29500,https://tvil.ru/city/irkutsk/hotels/1276636/
1276636,"Джуниор Сюит:  Номер, Люкс, 3-местный (2 основных + 1 доп), 1-комнатный",1276758,2,38,3,19500,https://tvil.ru/city/irkutsk/hotels/1276636/
1276636,"Апартаменты :  Номер, Апартаменты-студия, 3-местный (2 основных + 1 доп), 1-комнатный",1276826,1,0,3,59500,https://tvil.ru/city/irkutsk/hotels/1276636/
1296594,"Одноместный стандартный номер:  Номер, Стандарт, 1-местный, 1-комнатный",1296865,,0,1,,https://tvil.ru/city/irkutsk/hotels/1296594/
1296594,"Двухместный стандартный номер с большой кроватью:  Номер, 2-местный",1296970,,0,2,,https://tvil.ru/city/irkutsk/hotels/1296594/
1296594,"Двухместный стандартный номер с 1 или 2 кроватями:  Номер, Стандарт, 3-местный (2 основных + 1 доп), 16-комнатный",1297004,,0,3,,https://tvil.ru/city/irkutsk/hotels/1296594/
1296594,"Джуниор сюит:  Номер, 3-местный (2 основных + 1 доп)",1297033,2,8,3,6400,https://tvil.ru/city/irkutsk/hotels/1296594/
1296594,"Джуниор сюит ""Семейный"":  Номер, Полулюкс, 3-местный (2 основных + 1 доп), 1-комнатный",1297047,2,4,3,7100,https://tvil.ru/city/irkutsk/hotels/1296594/
1296594,"Джуниор сюит ""Дизайнерский"":  Номер, 2-местный",1300689,1,0,2,9100,https://tvil.ru/city/irkutsk/hotels/1296594/
1265779,"Клубный Квартал квартира студия:  Номер, Стандарт, 2-местный, 1-комнатный",1265859,2,29,2,3500,https://tvil.ru/city/bratsk/hotels/1265779/
1265779,"Клубный Квартал двухкомнатная евро-квартира:  Квартира, 2-местный, 2-комнатный",1265961,,0,2,,https://tvil.ru/city/bratsk/hotels/1265779/
1265779,"Квартира студия повышенной комфортности:  Квартира, 2-местный, 1-комнатный",1958139,,0,2,,https://tvil.ru/city/bratsk/hotels/1265779/
1129766,"Одноместный :  Номер, Стандарт, 1-местный, 1-комнатный",1129767,2,6,1,3108,https://tvil.ru/city/irkutsk/hotels/1129766/
1129766,"Двухместный номер комфорт с 1 кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1129770,2,2,2,3663,https://tvil.ru/city/irkutsk/hotels/1129766/
1129766,"Люкс:  Номер, Люкс, 3-местный (2 основных + 1 доп), 2-комнатный",1129773,1,0,3,4329,https://tvil.ru/city/irkutsk/hotels/1129766/
1129766,"Двухместный номер комфорт с 2 кроватями:  Номер, Стандарт, 1-местный, 1-комнатный",1316415,2,2,1,3663,https://tvil.ru/city/irkutsk/hotels/1129766/
1129766,"Двухместный номер стандарт с 2 кроватями:  Номер, 1-местный, 1-комнатный",1316433,1,0,1,3330,https://tvil.ru/city/irkutsk/hotels/1129766/
1129766,"Полулюкс:  Номер, Полулюкс, 3-местный (2 основных + 1 доп), 1-комнатный",1316506,1,0,3,3885,https://tvil.ru/city/irkutsk/hotels/1129766/
1129766,"Двухместный стандарт с одной кроватью:  Номер, Стандарт, 3-местный (2 основных + 1 доп), 1-комнатный",2055302,1,0,3,3330,https://tvil.ru/city/irkutsk/hotels/1129766/
946962,"Standart Twin\Double 1K:  Номер, Стандарт, 2-местный, 1-комнатный",975098,2,6,2,3000,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Standart SGL:  Номер, Стандарт, 1-местный, 1-комнатный",975109,2,2,1,2300,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Standart TWIN:  Номер, Сюит, 2-местный",975115,2,6,2,3300,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Standart TPL:  Номер, Стандарт, 3-местный, 1-комнатный",975135,2,2,3,3500,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Студия:  Номер, Апартаменты-студия, 2-местный, 1-комнатный",975138,,0,2,,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Econom Twin:  Номер, Эконом, 2-местный, 1-комнатный",975146,2,2,2,2300,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Эконом 4-х местный:  Номер, 4-местный",1145789,1,0,4,1150,https://tvil.ru/city/irkutsk/hotels/946962/
1032271,"Двухместный номер с 1 кроватью или 2 отдельными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1032272,2,12,2,4500,https://tvil.ru/city/listvyanka/hotels/1032271/
1032271,"Люкс:  Номер, Люкс, 2-местный, 1-комнатный",1032286,,0,2,,https://tvil.ru/city/listvyanka/hotels/1032271/
