tvil_hotel_id,room_name,room_id,free_rooms,all_rooms,room_capacity,price,url
1298063,"Одноместный стандарт:  Номер, Стандарт, 1-местный, 1-комнатный",1298112,1,0,1,7500,https://tvil.ru/city/irkutsk/hotels/1298063/
1298063,"Двухместный стандарт:  Номер, Стандарт, 2-местный, 1-комнатный",1298147,2,3,2,7400,https://tvil.ru/city/irkutsk/hotels/1298063/
1298063,"Семейный четырехместный номер:  Номер, Семейный, 4-местный, 1-комнатный",1298169,1,0,4,8800,https://tvil.ru/city/irkutsk/hotels/1298063/
1298063,"Полулюкс:  Номер, Полулюкс, 2-местный, 1-комнатный",1298183,1,0,2,10100,https://tvil.ru/city/irkutsk/hotels/1298063/
1298063,"Полулюкс с ванной:  Номер, Полулюкс, 2-местный, 1-комнатный",1528239,,0,2,,https://tvil.ru/city/irkutsk/hotels/1298063/
787596,"Полулюкс:  Номер, Полулюкс, 3-местный (2 основных + 1 доп), 1-комнатный",787660,2,3,3,7500,https://tvil.ru/city/irkutsk/hotels/787596/
787596,"Стандарт двухместный с 1 или 2 кроватями:  Номер, Стандарт, 3-местный (2 основных + 1 доп), 1-комнатный",787667,2,21,3,5950,https://tvil.ru/city/irkutsk/hotels/787596/
1000539,"1-местный номер :  Номер, Стандарт, 1-местный, 1-комнатный",1000540,1,0,1,8820,https://tvil.ru/city/listvyanka/hotels/1000539/
1000539,"Стандарт Улучшенный :  Номер, Стандарт, 2-местный, 1-комнатный",1000553,2,30,2,11340,https://tvil.ru/city/listvyanka/hotels/1000539/
1000539,"2-местный с 2 раздельными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1000584,2,16,2,9240,https://tvil.ru/city/listvyanka/hotels/1000539/
1000539,"Студия:  Номер, Сюит, 2-местный",1000601,,0,2,,https://tvil.ru/city/listvyanka/hotels/1000539/
1000539,"Семейный :  Номер, 3-местный (2 основных + 1 доп)",1729517,1,0,3,18900,https://tvil.ru/city/listvyanka/hotels/1000539/
1277758,"Стандартный одноместный :  Номер, Стандарт, 1-местный, 1-комнатный",1277884,2,5,1,5400,https://tvil.ru/city/baikalsk/hotels/1277758/
1277758,"Стандартный двухместный :  Номер, Стандарт, 3-местный (2 основных + 1 доп), 1-комнатный",1277942,2,53,3,6900,https://tvil.ru/city/baikalsk/hotels/1277758/
1277758,"Люкс:  Номер, Люкс, 3-местный (2 основных + 1 доп), 2-комнатный",1277982,1,0,3,11400,https://tvil.ru/city/baikalsk/hotels/1277758/
1372499,"Двухместный номер с двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1372575,,0,2,,https://tvil.ru/city/huzhir/hotels/1372499/
1372499,"Двухместный номер с двумя кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1372606,2,26,2,13800,https://tvil.ru/city/huzhir/hotels/1372499/
1372499,"Номер "" Семейный"":  Номер, 4-местный",1756170,,0,4,,https://tvil.ru/city/huzhir/hotels/1372499/
1372499,"Номер повышенной категории с двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1870031,1,0,2,16200,https://tvil.ru/city/huzhir/hotels/1372499/
1372499,"Номер повышенной категории с раздельными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1870044,2,2,2,16200,https://tvil.ru/city/huzhir/hotels/1372499/
904225,"стандартный twin:  Номер, Стандарт, 2-местный, 1-комнатный",904229,1,0,2,4500,https://tvil.ru/city/irkutsk/hotels/904225/
904225,"студия:  Номер, Семейный, 2-местный, 1-комнатный",904249,1,0,2,5500,https://tvil.ru/city/irkutsk/hotels/904225/
904225,"стандартный twin с дополнительным местом:  Номер, Стандарт, 2-местный, 1-комнатный",904868,2,4,2,4500,https://tvil.ru/city/irkutsk/hotels/904225/
904225,"стандартный double:  Номер, Стандарт, 2-местный, 1-комнатный",1136938,,0,2,,https://tvil.ru/city/irkutsk/hotels/904225/
904225,"стандартный double с дополнительным местом :  Номер, Стандарт, 2-местный, 1-комнатный",1554280,2,4,2,4500,https://tvil.ru/city/irkutsk/hotels/904225/
904225,"Стандартный одноместный single:  Номер, Стандарт, 1-местный",1676947,2,4,1,4500,https://tvil.ru/city/irkutsk/hotels/904225/
1032271,"Двухместный номер с 1 кроватью или 2 отдельными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1032272,2,12,2,5000,https://tvil.ru/city/listvyanka/hotels/1032271/
1032271,"Люкс:  Номер, Люкс, 2-местный, 1-комнатный",1032286,1,0,2,6000,https://tvil.ru/city/listvyanka/hotels/1032271/
1032271,"Апартаменты с 2 спальнями:  Номер, Апартаменты, 4-местный, 2-комнатный",1032288,,0,4,,https://tvil.ru/city/listvyanka/hotels/1032271/
946962,"Standart Twin\Double 1K:  Номер, Стандарт, 2-местный, 1-комнатный",975098,2,6,2,2500,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Standart SGL:  Номер, Стандарт, 1-местный, 1-комнатный",975109,,0,1,,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Standart TWIN:  Номер, Сюит, 2-местный",975115,2,6,2,2800,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Standart TPL:  Номер, Стандарт, 3-местный, 1-комнатный",975135,,0,3,,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Студия:  Номер, Апартаменты-студия, 2-местный, 1-комнатный",975138,,0,2,,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Econom Twin:  Номер, Эконом, 2-местный, 1-комнатный",975146,2,2,2,2000,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Эконом 4-х местный:  Номер, 4-местный",1145789,1,0,4,1000,https://tvil.ru/city/irkutsk/hotels/946962/
1690094,"Стандарт плюс:  Номер, 1-местный, 1-комнатный",1690095,2,3,1,1700,https://tvil.ru/city/angarsk/hotels/1690094/
1690094,"Комфорт плюс:  Номер, 2-местный",1690099,2,2,2,3500,https://tvil.ru/city/angarsk/hotels/1690094/
1690094,"Люкс:  Номер, 2-местный, 1-комнатный",1690106,1,0,2,5500,https://tvil.ru/city/angarsk/hotels/1690094/
1467982,"Одноместный номер:  Номер, Полулюкс, 1-местный, 1-комнатный",1467993,1,0,1,2000,https://tvil.ru/city/nizhneudinsk/hotels/1467982/
1467982,"Двухместный номер:  Номер, Стандарт, 2-местный, 1-комнатный",1467999,2,4,2,2000,https://tvil.ru/city/nizhneudinsk/hotels/1467982/
1390225,"Стандартный трехместный номер:  Номер, Стандарт, 3-местный, 1-комнатный",1489569,,0,3,,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Стандартный четырехместный номер:  Номер, Стандарт, 4-местный, 1-комнатный",1489579,,0,4,,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Двухместный номер с 1 кроватью и общей ванной комнатой:  Номер, Стандарт, 2-местный, 1-комнатный",1489673,2,3,2,2400,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Трехместный номер с общей ванной комнатой:  Номер, Стандарт, 3-местный, 1-комнатный",1489684,,0,3,,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Кровать в общем 6-местном номере для мужчин и женщин:  Койко-место, 1-местный",1489697,,0,1,,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Семейный номер с общей ванной комнатой:  Номер, Семейный, 3-местный, 1-комнатный",1489706,,0,3,,https://tvil.ru/city/irkutsk/hotels/1390225/
1508283,"Стандартный двухместный номер с двуспальной или 2 односпальными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1513813,1,0,2,3800,https://tvil.ru/city/irkutsk/hotels/1508283/
1508283,"Двухместный номер эконом-класса с двуспальной кроватью с общей ванной:  Номер, Эконом, 2-местный, 1-комнатный",1513827,2,2,2,2700,https://tvil.ru/city/irkutsk/hotels/1508283/
1508283,"Двухместный номер Комфорт:  Номер, Семейный, 3-местный, 1-комнатный",1513849,,0,3,,https://tvil.ru/city/irkutsk/hotels/1508283/
1508283,"Трехместный номер Комфорт:  Номер, Семейный, 3-местный, 1-комнатный",1513854,2,2,3,4300,https://tvil.ru/city/irkutsk/hotels/1508283/
1609403,"Стандартный двухместный номер с одной двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1609404,1,0,2,3500,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Стандартный двухместный номер с двумя односпальными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1609407,2,3,2,3300,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Улучшенный двухместный номер с двумя односпальными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1609409,2,4,2,3500,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Стандарт премиум :  Номер, Люкс, 2-местный, 1-комнатный",1609411,1,0,2,6800,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Стандартный одноместный номер:  Номер, 1-местный",1609612,2,5,1,3000,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Улучшенный двухместный номер с одной двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1609617,1,0,2,3900,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Улучшенный одноместный номер:  Номер, Стандарт, 1-местный, 1-комнатный",1609619,1,0,1,4050,https://tvil.ru/city/irkutsk/hotels/1609403/
1314294,"Делюкс - с 1 большой кроватью :  Номер, Стандарт, 2-местный, 1-комнатный",1314310,2,5,2,4500,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Делюкс - с 2 кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1447146,1,0,2,4500,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Люкс - с 1 спальней :  Номер, Люкс, 2-местный, 2-комнатный",1447177,1,0,2,7000,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Люкс:  Номер, Люкс, 2-местный, 1-комнатный",1447213,1,0,2,6000,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Стандарт 2-х местный с 1 большой кроватью :  Номер, Стандарт, 2-местный, 1-комнатный",1447260,1,0,2,4000,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Стандарт 2-х местный с двумя отдельными кроватями :  Номер, Стандарт, 2-местный, 1-комнатный",1447367,1,0,2,6000,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Полулюкс:  Номер, Полулюкс, 2-местный, 1-комнатный",1447373,1,0,2,5500,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Семейный номер:  Номер, Семейный, 4-местный, 2-комнатный",1447393,1,0,4,6000,https://tvil.ru/city/angarsk/hotels/1314294/
1655828,"Стандарт двухместный:  Номер, Стандарт, 2-местный, 1-комнатный",1655829,2,4,2,4500,https://tvil.ru/city/irkutsk/hotels/1655828/
1655828,"Стандарт (twin) двухместный:  Номер, Стандарт, 2-местный, 1-комнатный",1998749,2,2,2,4500,https://tvil.ru/city/irkutsk/hotels/1655828/
1296594,"Одноместный стандартный номер:  Номер, Стандарт, 1-местный, 1-комнатный",1296865,1,0,1,4900,https://tvil.ru/city/irkutsk/hotels/1296594/
1296594,"Двухместный стандартный номер с большой кроватью:  Номер, 2-местный",1296970,,0,2,,https://tvil.ru/city/irkutsk/hotels/1296594/
1296594,"Двухместный стандартный номер с 1 или 2 кроватями:  Номер, Стандарт, 3-местный (2 основных + 1 доп), 16-комнатный",1297004,2,16,3,6200,https://tvil.ru/city/irkutsk/hotels/1296594/
1296594,"Джуниор сюит:  Номер, 3-местный (2 основных + 1 доп)",1297033,2,8,3,6800,https://tvil.ru/city/irkutsk/hotels/1296594/
1296594,"Джуниор сюит ""Семейный"":  Номер, Полулюкс, 3-местный (2 основных + 1 доп), 1-комнатный",1297047,2,4,3,7400,https://tvil.ru/city/irkutsk/hotels/1296594/
1296594,"Джуниор сюит ""Дизайнерский"":  Номер, 2-местный",1300689,2,4,2,9800,https://tvil.ru/city/irkutsk/hotels/1296594/
1851647,"Двуспальная кровать:  Номер, Стандарт, 2-местный, 1-комнатный",1852426,2,3,2,5000,https://tvil.ru/city/cheremhovo/hotels/1851647/
1851647,"Односпальные кровати:  Номер, Стандарт, 2-местный, 1-комнатный",1852439,2,5,2,5000,https://tvil.ru/city/cheremhovo/hotels/1851647/
1487384,"Номер стандарт:  Номер, Стандарт, 3-местный (2 основных + 1 доп), 1-комнатный",1487423,2,30,3,5000,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Номер аппартамент:  Квартира, 4-местный (2 основных + 2 доп), 1-комнатный",1487494,2,5,4,9000,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Бунгало с верандой:  Дом, 4-местный (3 основных + 1 доп)",1487517,2,6,4,8500,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Бунгало с зоной кухни:  Дом, 4-местный (2 основных + 2 доп)",1487543,2,18,4,9500,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Номер студия:  Номер, Семейный, 4-местный (3 основных + 1 доп), 1-комнатный",1487567,,0,4,,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1343236,"Улучшенный номер (Superior Double/Twin Room) :  Номер, 3-местный (2 основных + 1 доп), 1-комнатный",1343246,2,2,3,6300,https://tvil.ru/city/irkutsk/hotels/1343236/
1343236,"Стандарт двухместный:  Номер, Стандарт, 2-местный, 1-комнатный",1343257,1,0,2,6100,https://tvil.ru/city/irkutsk/hotels/1343236/
1343236,"Стандарт одноместный (Double Room) :  Номер, Стандарт, 1-местный, 1-комнатный",1343266,2,6,1,5100,https://tvil.ru/city/irkutsk/hotels/1343236/
1491765,"Номер ""Двухместный номер"":  Номер, Стандарт, 2-местный, 1-комнатный",1493545,2,8,2,5500,https://tvil.ru/city/irkutsk/hotels/1491765/
1491765,"Номер ""Одноместный номер"":  Номер, Стандарт, 1-местный, 1-комнатный",1493554,1,0,1,5500,https://tvil.ru/city/irkutsk/hotels/1491765/
1491765,"Номер ""Двухместный номер 1 кровать"" :  Номер, Стандарт, 2-местный, 1-комнатный",1510150,2,3,2,5500,https://tvil.ru/city/irkutsk/hotels/1491765/
1913029,"Люкс:  Номер, Люкс, 4-местный (3 основных + 1 доп), 2-комнатный",1913069,1,0,4,10000,https://tvil.ru/city/huzhir/hotels/1913029/
1913029,"Джуниор Сьют:  Номер, Сюит, 4-местный (3 основных + 1 доп), 1-комнатный",1913107,2,24,4,6500,https://tvil.ru/city/huzhir/hotels/1913029/
1892012,"Двухместный улучшенный:  Номер, Полулюкс, 2-местный, 1-комнатный",1892013,2,2,2,7800,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Двухместный Стандартный номер:  Номер, Стандарт, 2-местный, 1-комнатный",1892032,1,0,2,7000,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Двухместный номер с видом на оз. Байкал:  Номер, Стандарт, 2-местный, 1-комнатный",2025314,2,6,2,7500,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Трехместный стандартный номер:  Номер, Стандарт, 3-местный, 1-комнатный",2025324,2,2,3,11000,https://tvil.ru/city/listvyanka/hotels/1892012/
1367592,"Двухместный стандартный номер с большой кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1367597,2,7,2,3700,https://tvil.ru/city/irkutsk/hotels/1367592/
1367592,"Двухместный стандартный номер с 1 или 2 кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1367606,2,12,2,3700,https://tvil.ru/city/irkutsk/hotels/1367592/
1367592,"Трёхместный стандартный номер:  Номер, Стандарт, 3-местный, 1-комнатный",1367619,2,3,3,4700,https://tvil.ru/city/irkutsk/hotels/1367592/
1367592,"Двухместный номер ""Комфорт"" :  Номер, Полулюкс, 2-местный, 1-комнатный",1367627,2,3,2,4700,https://tvil.ru/city/irkutsk/hotels/1367592/
1367592,"Двухместный номер ""Джуниор сюит"":  Номер, Полулюкс, 3-местный (2 основных + 1 доп), 1-комнатный",1367631,2,3,3,5700,https://tvil.ru/city/irkutsk/hotels/1367592/
1367731,"Двухместный стандартный номер с большой кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1367733,,0,2,,https://tvil.ru/city/irkutsk/hotels/1367731/
1367731,"Двухместный стандартный номер с 2 кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1367758,,0,2,,https://tvil.ru/city/irkutsk/hotels/1367731/
1367731,"Трёхместный стандартный номер:  Номер, Стандарт, 3-местный, 1-комнатный",1367777,2,4,3,5000,https://tvil.ru/city/irkutsk/hotels/1367731/
1367731,"Апартаменты:  Квартира, 2-местный, 2-комнатный",1373656,,0,2,,https://tvil.ru/city/irkutsk/hotels/1367731/
1441288,"Стандарт одноместный:  Номер, Стандарт, 1-местный, 1-комнатный",1442805,1,0,1,5300,https://tvil.ru/city/irkutsk/hotels/1441288/
