tvil_hotel_id,room_name,room_id,free_rooms,all_rooms,room_capacity,price,url
946962,"Standart TWIN:  Номер, Сюит, 2-местный",975115,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Standart TPL:  Номер, Стандарт, 3-местный, 1-комнатный",975135,0,0,3,0,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Студия:  Номер, Апартаменты-студия, 2-местный, 1-комнатный",975138,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Econom Twin:  Номер, Эконом, 2-местный, 1-комнатный",975146,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/946962/
946962,"Эконом 4-х местный:  Номер, 4-местный",1145789,1,0,4,1150,https://tvil.ru/city/irkutsk/hotels/946962/
1276636,"Люкс:  Номер, Люкс, 3-местный (2 основных + 1 доп), 2-комнатный",1276748,2,4,3,29500,https://tvil.ru/city/irkutsk/hotels/1276636/
1276636,"Джуниор Сюит:  Номер, Люкс, 3-местный (2 основных + 1 доп), 1-комнатный",1276758,2,38,3,19500,https://tvil.ru/city/irkutsk/hotels/1276636/
1276636,"Апартаменты :  Номер, Апартаменты-студия, 3-местный (2 основных + 1 доп), 1-комнатный",1276826,1,0,3,59500,https://tvil.ru/city/irkutsk/hotels/1276636/
1367731,"Двухместный стандартный номер с большой кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1367733,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/1367731/
1367731,"Двухместный стандартный номер с 2 кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1367758,1,0,2,4700,https://tvil.ru/city/irkutsk/hotels/1367731/
1367731,"Трёхместный стандартный номер:  Номер, Стандарт, 3-местный, 1-комнатный",1367777,2,4,3,4700,https://tvil.ru/city/irkutsk/hotels/1367731/
1367731,"Апартаменты:  Квартира, 2-местный, 2-комнатный",1373656,1,0,2,6500,https://tvil.ru/city/irkutsk/hotels/1367731/
1390225,"Стандартный трехместный номер:  Номер, Стандарт, 3-местный, 1-комнатный",1489569,0,0,3,0,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Стандартный четырехместный номер:  Номер, Стандарт, 4-местный, 1-комнатный",1489579,2,2,4,4800,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Двухместный номер с 1 кроватью и общей ванной комнатой:  Номер, Стандарт, 2-местный, 1-комнатный",1489673,1,0,2,2400,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Трехместный номер с общей ванной комнатой:  Номер, Стандарт, 3-местный, 1-комнатный",1489684,0,0,3,0,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Кровать в общем 6-местном номере для мужчин и женщин:  Койко-место, 1-местный",1489697,1,0,1,800,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Семейный номер с общей ванной комнатой:  Номер, Семейный, 3-местный, 1-комнатный",1489706,1,0,3,3600,https://tvil.ru/city/irkutsk/hotels/1390225/
1491765,"Номер ""Двухместный номер"":  Номер, Стандарт, 2-местный, 1-комнатный",1493545,1,0,2,4500,https://tvil.ru/city/irkutsk/hotels/1491765/
1491765,"Номер ""Одноместный номер"":  Номер, Стандарт, 1-местный, 1-комнатный",1493554,0,0,1,0,https://tvil.ru/city/irkutsk/hotels/1491765/
1491765,"Номер ""Двухместный номер 1 кровать"" :  Номер, Стандарт, 2-местный, 1-комнатный",1510150,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/1491765/
1487384,"Номер стандарт:  Номер, Стандарт, 3-местный (2 основных + 1 доп), 1-комнатный",1487423,2,30,3,4500,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Номер аппартамент:  Квартира, 4-местный (2 основных + 2 доп), 1-комнатный",1487494,2,5,4,9000,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Бунгало с верандой:  Дом, 4-местный (3 основных + 1 доп)",1487517,1,0,4,8500,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Бунгало с зоной кухни:  Дом, 4-местный (2 основных + 2 доп)",1487543,1,0,4,9500,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Номер студия:  Номер, Семейный, 4-местный (3 основных + 1 доп), 1-комнатный",1487567,2,8,4,6000,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1609403,"Стандартный двухместный номер с одной двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1609404,1,0,2,4200,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Стандартный двухместный номер с двумя односпальными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1609407,2,3,2,3900,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Улучшенный двухместный номер с двумя односпальными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1609409,2,4,2,4800,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Стандарт премиум :  Номер, Люкс, 2-местный, 1-комнатный",1609411,1,0,2,6800,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Стандартный одноместный номер:  Номер, 1-местный",1609612,1,0,1,3350,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Улучшенный двухместный номер с одной двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1609617,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Улучшенный одноместный номер:  Номер, Стандарт, 1-местный, 1-комнатный",1609619,0,0,1,0,https://tvil.ru/city/irkutsk/hotels/1609403/
1892012,"Двухместный улучшенный:  Номер, Полулюкс, 2-местный, 1-комнатный",1892013,0,0,2,0,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Двухместный Стандартный номер:  Номер, Стандарт, 2-местный, 1-комнатный",1892032,0,0,2,0,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Двухместный номер с видом на оз. Байкал:  Номер, Стандарт, 2-местный, 1-комнатный",2025314,1,0,2,7500,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Трехместный стандартный номер:  Номер, Стандарт, 3-местный, 1-комнатный",2025324,0,0,3,0,https://tvil.ru/city/listvyanka/hotels/1892012/
1913029,"Люкс:  Номер, Люкс, 4-местный, 2-комнатный",1913069,0,0,4,0,https://tvil.ru/city/huzhir/hotels/1913029/
1913029,"Джуниор Сьют:  Номер, Сюит, 4-местный, 1-комнатный",1913107,2,35,4,12000,https://tvil.ru/city/huzhir/hotels/1913029/
1287498,"Одноместный стандартный номер:  Номер, Стандарт, 1-местный, 1-комнатный",1287678,0,0,1,0,https://tvil.ru/city/baikalsk/hotels/1287498/
1287498,"Полулюкс :  Номер, Полулюкс, 3-местный (2 основных + 1 доп), 1-комнатный",1287773,0,0,3,0,https://tvil.ru/city/baikalsk/hotels/1287498/
1276636,"Люкс:  Номер, Люкс, 3-местный (2 основных + 1 доп), 2-комнатный",1276748,2,4,3,29500,https://tvil.ru/city/irkutsk/hotels/1276636/
1276636,"Джуниор Сюит:  Номер, Люкс, 3-местный (2 основных + 1 доп), 1-комнатный",1276758,2,38,3,19500,https://tvil.ru/city/irkutsk/hotels/1276636/
1276636,"Апартаменты :  Номер, Апартаменты-студия, 3-местный (2 основных + 1 доп), 1-комнатный",1276826,1,0,3,59500,https://tvil.ru/city/irkutsk/hotels/1276636/
1367731,"Двухместный стандартный номер с большой кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1367733,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/1367731/
1367731,"Двухместный стандартный номер с 2 кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1367758,1,0,2,4700,https://tvil.ru/city/irkutsk/hotels/1367731/
1367731,"Трёхместный стандартный номер:  Номер, Стандарт, 3-местный, 1-комнатный",1367777,2,4,3,4700,https://tvil.ru/city/irkutsk/hotels/1367731/
1367731,"Апартаменты:  Квартира, 2-местный, 2-комнатный",1373656,1,0,2,6500,https://tvil.ru/city/irkutsk/hotels/1367731/
1390225,"Стандартный трехместный номер:  Номер, Стандарт, 3-местный, 1-комнатный",1489569,0,0,3,0,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Стандартный четырехместный номер:  Номер, Стандарт, 4-местный, 1-комнатный",1489579,2,2,4,4800,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Двухместный номер с 1 кроватью и общей ванной комнатой:  Номер, Стандарт, 2-местный, 1-комнатный",1489673,1,0,2,2400,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Трехместный номер с общей ванной комнатой:  Номер, Стандарт, 3-местный, 1-комнатный",1489684,0,0,3,0,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Кровать в общем 6-местном номере для мужчин и женщин:  Койко-место, 1-местный",1489697,1,0,1,800,https://tvil.ru/city/irkutsk/hotels/1390225/
1390225,"Семейный номер с общей ванной комнатой:  Номер, Семейный, 3-местный, 1-комнатный",1489706,1,0,3,3600,https://tvil.ru/city/irkutsk/hotels/1390225/
1462849,"Номер первой категории Стандарт Одноместный:  Номер, Стандарт, 1-местный, 1-комнатный",1462854,0,0,1,0,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Стандарт Улучшенный Одноместный:  Номер, Стандарт, 2-местный (1 основной + 1 доп), 1-комнатный",1474551,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории  2х местный Стандарт:  Номер, Стандарт, 2-местный, 1-комнатный",1474574,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Стандарт:  Номер, Стандарт, 2-местный, 1-комнатный",1474576,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Семейный Улучшенный:  Номер, Семейный, 4-местный (2 основных + 2 доп), 1-комнатный",1474579,0,0,4,0,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Стандарт Улучшенный:  Номер, Стандарт, 4-местный (2 основных + 2 доп), 1-комнатный",1474586,0,0,4,0,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Стандарт- улучшенный с двуспальной кроватью:  Номер, Стандарт, 4-местный (2 основных + 2 доп), 1-комнатный",1474588,0,0,4,0,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Джуниор Сюит Семейный 1 комнатный:  Номер, Семейный, 4-местный (2 основных + 2 доп), 1-комнатный",1848889,0,0,4,0,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Джуниор Сюит Семейный 2 комнатный:  Номер, Семейный, 5-местный (3 основных + 2 доп), 2-комнатный",1848900,0,0,5,0,https://tvil.ru/city/irkutsk/hotels/1462849/
1491765,"Номер ""Двухместный номер"":  Номер, Стандарт, 2-местный, 1-комнатный",1493545,1,0,2,4500,https://tvil.ru/city/irkutsk/hotels/1491765/
1491765,"Номер ""Одноместный номер"":  Номер, Стандарт, 1-местный, 1-комнатный",1493554,0,0,1,0,https://tvil.ru/city/irkutsk/hotels/1491765/
1491765,"Номер ""Двухместный номер 1 кровать"" :  Номер, Стандарт, 2-местный, 1-комнатный",1510150,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/1491765/
1487384,"Номер стандарт:  Номер, Стандарт, 3-местный (2 основных + 1 доп), 1-комнатный",1487423,2,30,3,4500,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Номер аппартамент:  Квартира, 4-местный (2 основных + 2 доп), 1-комнатный",1487494,2,5,4,9000,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Бунгало с верандой:  Дом, 4-местный (3 основных + 1 доп)",1487517,1,0,4,8500,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Бунгало с зоной кухни:  Дом, 4-местный (2 основных + 2 доп)",1487543,1,0,4,9500,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1487384,"Номер студия:  Номер, Семейный, 4-местный (3 основных + 1 доп), 1-комнатный",1487567,2,8,4,6000,https://tvil.ru/city/derevnya-kurma/hotels/1487384/
1609403,"Стандартный двухместный номер с одной двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1609404,1,0,2,4200,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Стандартный двухместный номер с двумя односпальными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1609407,2,3,2,3900,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Улучшенный двухместный номер с двумя односпальными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1609409,2,4,2,4800,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Стандарт премиум :  Номер, Люкс, 2-местный, 1-комнатный",1609411,1,0,2,6800,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Стандартный одноместный номер:  Номер, 1-местный",1609612,1,0,1,3350,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Улучшенный двухместный номер с одной двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1609617,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/1609403/
1609403,"Улучшенный одноместный номер:  Номер, Стандарт, 1-местный, 1-комнатный",1609619,0,0,1,0,https://tvil.ru/city/irkutsk/hotels/1609403/
1690094,"Стандарт плюс:  Номер, 1-местный, 1-комнатный",1690095,1,0,1,1700,https://tvil.ru/city/angarsk/hotels/1690094/
1690094,"Комфорт плюс:  Номер, 2-местный",1690099,2,2,2,3500,https://tvil.ru/city/angarsk/hotels/1690094/
1690094,"Люкс:  Номер, 2-местный, 1-комнатный",1690106,1,0,2,5500,https://tvil.ru/city/angarsk/hotels/1690094/
1892012,"Двухместный улучшенный:  Номер, Полулюкс, 2-местный, 1-комнатный",1892013,0,0,2,0,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Двухместный Стандартный номер:  Номер, Стандарт, 2-местный, 1-комнатный",1892032,0,0,2,0,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Двухместный номер с видом на оз. Байкал:  Номер, Стандарт, 2-местный, 1-комнатный",2025314,1,0,2,7500,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Трехместный стандартный номер:  Номер, Стандарт, 3-местный, 1-комнатный",2025324,0,0,3,0,https://tvil.ru/city/listvyanka/hotels/1892012/
1913029,"Люкс:  Номер, Люкс, 4-местный, 2-комнатный",1913069,0,0,4,0,https://tvil.ru/city/huzhir/hotels/1913029/
1913029,"Джуниор Сьют:  Номер, Сюит, 4-местный, 1-комнатный",1913107,2,35,4,12000,https://tvil.ru/city/huzhir/hotels/1913029/
1467982,"Одноместный номер:  Номер, Полулюкс, 1-местный, 1-комнатный",1467993,1,0,1,1500,https://tvil.ru/city/nizhneudinsk/hotels/1467982/
1467982,"Двухместный номер:  Номер, Стандарт, 2-местный, 1-комнатный",1467999,2,4,2,1500,https://tvil.ru/city/nizhneudinsk/hotels/1467982/
1382100,"Двухместный номер Double:  Номер, Стандарт, 2-местный, 1-комнатный",1382185,2,7,2,3400,https://tvil.ru/city/irkutsk/hotels/1382100/
1382100,"Двухместный номер Twin:  Номер, Стандарт, 2-местный, 1-комнатный",1382204,2,8,2,3400,https://tvil.ru/city/irkutsk/hotels/1382100/
1314294,"Делюкс - с 1 большой кроватью :  Номер, Стандарт, 2-местный, 1-комнатный",1314310,0,0,2,0,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Делюкс - с 2 кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1447146,0,0,2,0,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Люкс - с 1 спальней :  Номер, Люкс, 2-местный, 2-комнатный",1447177,0,0,2,0,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Люкс:  Номер, Люкс, 2-местный, 1-комнатный",1447213,0,0,2,0,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Стандарт 2-х местный с 1 большой кроватью :  Номер, Стандарт, 2-местный, 1-комнатный",1447260,0,0,2,0,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Стандарт 2-х местный с двумя отдельными кроватями :  Номер, Стандарт, 2-местный, 1-комнатный",1447367,0,0,2,0,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Полулюкс:  Номер, Полулюкс, 2-местный, 1-комнатный",1447373,0,0,2,0,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Семейный номер:  Номер, Семейный, 4-местный, 2-комнатный",1447393,0,0,4,0,https://tvil.ru/city/angarsk/hotels/1314294/
904225,"стандартный twin:  Номер, Стандарт, 2-местный, 1-комнатный",904229,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/904225/
904225,"студия:  Номер, Семейный, 2-местный, 1-комнатный",904249,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/904225/
904225,"стандартный twin с дополнительным местом:  Номер, Стандарт, 2-местный, 1-комнатный",904868,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/904225/
904225,"стандартный double:  Номер, Стандарт, 2-местный, 1-комнатный",1136938,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/904225/
904225,"стандартный double с дополнительным местом :  Номер, Стандарт, 2-местный, 1-комнатный",1554280,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/904225/
904225,"Стандартный одноместный single:  Номер, Стандарт, 1-местный",1676947,0,0,1,0,https://tvil.ru/city/irkutsk/hotels/904225/
1775519,"Стандарт  односпальная кровать или две двуспальные:  Номер, Стандарт, 2-местный, 1-комнатный",1776225,0,0,2,0,https://tvil.ru/city/irkutsk/hotels/1775519/
